video_id,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed,title_length,title_uppercase,title_emoticons,title_hashtag,title_interpunction,description_length,description_uppercase,description_link,description_emoticons,description_hashtag,description_interpunction,tag_number,TTitle_offici,TTitle_video,TTitle_2018,TTitle_trailer,TTitle_vs,TTitle_2017,TTitle_new,TTitle_live,TTitle_make,TTitle_ft,TDesc_video,TDesc_follow,TDesc_thi,TDesc_subscrib,TDesc_twitter,TDesc_facebook,TDesc_instagram,TDesc_watch,TDesc_get,TDesc_like,TTags_funny,TTags_comedy,TTags_humor,TTags_music,TTags_[none],TTags_interview,TTags_comedian,TTags_celebrity,TTags_television,TTags_news
4WnizmrnJlk,2940750,27107,1324,3381,False,False,False,80,0.13749999999999996,False,False,9,1335,0.11610486891385763,True,True,False,167,29,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False
4ZO-jde2smo,928027,31374,386,1828,False,False,False,56,0.1785714285714286,False,False,3,1155,0.09783549783549783,True,True,False,155,22,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4ZuR8JK0N_I,3309,35,8,17,False,False,False,53,0.13207547169811318,False,False,3,147,0.061224489795918324,False,False,False,9,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4_aR3HqFrr0,791080,5694,423,726,False,False,False,78,0.16666666666666663,False,False,8,1510,0.10132450331125831,True,True,False,182,32,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False
4_eVvzrTV-I,253623,3297,88,498,False,False,False,70,0.1428571428571429,False,False,3,259,0.09652509652509655,True,True,False,31,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4a1TUszkMfI,210400,6762,152,1081,False,False,False,52,0.13461538461538458,False,False,3,715,0.06013986013986017,True,True,False,97,16,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
4ay4S61byZo,1057485,131711,516,11897,False,False,False,35,0.17142857142857137,False,False,3,1651,0.06178073894609326,True,True,False,171,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4bWmB3cscBs,23222,778,29,41,False,False,False,54,0.16666666666666663,False,False,6,739,0.04059539918809196,True,True,False,95,20,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
4b_tL3mh-Gw,220164,13681,207,2397,False,False,False,16,0.5625,False,False,0,634,0.045741324921135695,True,True,False,94,18,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4cXsgT3ZcL8,2568313,135207,3650,17920,False,False,False,62,0.14516129032258063,False,False,2,1026,0.115009746588694,True,True,True,108,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4ccN0eRaO7Y,736193,5957,421,723,False,False,False,47,0.19148936170212771,False,False,1,47,0.19148936170212771,False,False,False,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4csQhMHvQWk,1547819,27811,682,1358,False,False,False,30,0.16666666666666663,False,False,2,149,0.03355704697986572,False,False,False,10,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4d07RXYLsJE,1827,3,0,2,False,False,False,35,0.02857142857142858,False,False,2,4,0.25,False,False,False,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4dpjhcQr0RM,1629053,72349,2376,2694,False,False,False,43,0.18604651162790697,False,False,8,2087,0.05941542884523243,True,True,False,226,4,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
4eKYR_iL5eU,542462,10224,220,485,False,False,False,92,0.30434782608695654,False,False,3,367,0.1171662125340599,True,True,False,35,27,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4ftGS_6i7mM,36414,125,16,40,False,False,False,80,0.4375,False,False,6,1235,0.15951417004048585,True,True,False,207,3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4gIR_q89g9Q,301593,1214,148,192,False,False,False,53,0.07547169811320753,False,False,5,158,0.025316455696202556,False,False,False,12,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4h-XOckOwN8,3305225,51291,9844,9900,False,False,False,49,0.18367346938775508,False,False,3,211,0.14218009478672988,True,True,False,25,38,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4hrrK3rXrR0,395698,11179,139,640,False,False,False,93,0.12903225806451613,False,False,6,1215,0.06913580246913575,True,True,False,122,43,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False
4iN6uiOsCr0,96082,5724,42,3117,False,False,False,12,0.8333333333333334,False,False,0,2717,0.10783952889216042,True,True,False,272,50,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False
4iRJDDjejCI,4203879,95218,4721,8633,False,False,False,63,0.4285714285714286,False,False,4,662,0.05891238670694865,True,True,False,79,21,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4ihuh6AKyY8,91213,3089,980,1022,False,False,False,25,0.12,False,False,0,1776,0.07263513513513509,True,True,False,210,33,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
4iyOED0DPZw,40026,127,137,319,False,False,False,77,0.06493506493506496,False,False,8,1666,0.10144057623049219,True,True,False,172,6,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True
4k9bXpi1tU4,2668355,151443,2205,12140,False,False,False,17,0.23529411764705888,False,False,0,846,0.08747044917257685,True,True,True,153,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4kDklB6-69Q,29178096,825258,15353,60709,False,False,False,80,0.13749999999999996,False,False,6,2096,0.1044847328244275,True,True,False,396,29,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
4lm75v4Ndlg,1367332,49615,618,3639,False,False,False,57,0.1228070175438597,False,False,5,678,0.03687315634218291,True,True,False,61,33,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4nM94zdOh50,746658,6802,529,697,False,False,False,68,0.17647058823529416,False,False,9,1546,0.11125485122897805,True,True,False,153,26,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False
4nq0tT_SAD0,3564336,188129,1728,15545,False,False,False,37,0.0,False,False,6,1316,0.06155015197568392,False,True,True,104,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False
4nqJiBRNQuw,3183826,73056,2988,5593,False,False,False,75,0.16000000000000003,False,False,6,659,0.06980273141122917,True,True,False,56,30,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4oYYVrEFWE8,1702293,32630,2071,4489,False,False,False,69,0.28985507246376807,False,False,8,1233,0.07866991078669916,True,True,False,161,18,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False
4oqvNR1o3Zo,1989746,30153,4648,3633,False,False,False,76,0.5526315789473684,False,False,2,2306,0.2445793581960104,True,True,False,233,43,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False
4qSziR6sD8Q,24311,176,2,42,False,False,False,32,0.125,False,False,0,1251,0.09912070343725021,True,True,False,147,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4qakFfGRV4E,43012,754,87,123,False,False,False,42,0.16666666666666663,False,True,5,3340,0.035329341317365315,True,True,False,283,10,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
4qcLz8M7L7k,893170,5727,461,2443,False,False,False,99,0.12121212121212122,False,False,14,871,0.14351320321469574,True,True,False,126,29,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
4sXyLTk0IAQ,443969,4783,157,721,False,False,False,38,0.02631578947368418,False,False,2,47,0.021276595744680882,False,False,False,3,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4srOE3pCCo8,1501322,16023,3972,2922,False,False,False,35,0.11428571428571432,False,False,5,783,0.08812260536398464,True,True,False,89,37,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True
4tKdWdBf0M0,79667,670,28,51,False,False,False,41,0.14634146341463417,False,False,1,229,0.15283842794759828,True,True,False,29,17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4tpIiSqyiLo,713285,16139,887,2976,False,False,False,61,0.5081967213114754,False,True,6,2233,0.1630094043887147,True,True,True,319,31,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
4uTNVumfm84,18312570,450885,10280,19437,False,False,False,15,0.1333333333333333,False,False,1,320,0.08437499999999998,True,True,False,55,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
